country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,11.0,-36.5,148.75,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,6.719,114,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,6.753,109,,
2023,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,6.715,102,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,7.102,94,,
2023,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,7.391,84,,
2023,1,1,5,0,13.8,-107,88.2,11.8,29,0.0,0,0.0,0,1001.7,179.3,7.151,73,,
2023,1,1,6,0,14.2,-98,82.3,12.5,78,155.0,0,46.52581125644976,0,1002.3,159.8,6.543,62,,
2023,1,1,7,0,14.8,-88,90.4,13.2,52,373.0,0,198.594120723893,0,1003,138.1,5.906,51,,
2023,1,1,8,0,15.4,-76,88.5,13.9,95,723.0,0,445.83153189126494,0,1003.7,28.5,4.766,40,,
2023,1,1,9,0,15.9,-60,80.8,13.5,179,779.0,0,648.8583193848019,0,1004,263.1,3.876,30,,
2023,1,1,10,0,16.4,-33,59.9,12.3,405,806.0,7,822.1157311546297,0,1004.1,258.3,3.547,21,,
2023,1,1,11,0,16.9,6,25.9,10.9,426,829.0000000000001,353,945.8714338428528,0,1004.2,235.9,3.499,19,,
